dataset,split_id,node_index,original_node_id,split,true_label,pred_final,pred_pca,pred_ridge,final_correct,pca_correct,ridge_correct,M_pca,M_ridge,HHI_i,T_i,SymRatio_i,SignalEntropy_i,Purity_i,degree,mechanism_type,P_X,P_PrX,P_Pr2X,P_Pr3X,P_XminusPrX,P_PrXminusPr2X,P_PsX,P_Ps2X,P_XminusPsX
squirrel,0,1553,1553,val,1,0,1,0,0,1,0,0.19615615884694337,-2.3387934788966684,0.6210180765585765,0.5370125762781349,0.4074118250871812,2.019754693461894,0.20266196550288798,4.0,low-pass-node,0.0,0.14694378637976024,0.06566942616347951,0.20266196550288798,0.1370732354134024,0.1581756711869409,0.1225623367377834,0.07905875133514183,0.08785482602169974
squirrel,0,1554,1554,train,4,4,1,4,1,0,1,-0.1226532345067782,0.45880494739626165,0.5089541999839924,0.31927050225790515,0.34976104061067304,1.8786858837975975,0.24556330390884443,173.0,low-pass-node,0.0,0.2270262627623711,0.066784284544064,0.1341182827886669,0.0673797456338879,0.24556330390884443,0.17364392079863333,0.06113788620154419,0.024346312581486475
squirrel,0,1555,1555,test,0,0,0,3,1,1,0,0.4002557146861938,-0.35668650065407004,0.6218341311794024,0.5768274219363495,0.3494257257824569,1.9995106962374298,0.1946425040086771,34.0,low-pass-node,0.0,0.13966793676889913,0.07910584942395593,0.19379651314633817,0.1338431732179877,0.1946425040086771,0.12845864763841716,0.07555691701289216,0.05492845780599237
squirrel,0,1556,1556,test,2,4,0,4,0,0,0,-0.6803072972244242,-2.3383534942016597,0.49982363508539335,0.4594818705649706,0.49376121060360234,2.0810624436294725,0.1772393992096593,13.0,low-pass-node,0.019414407345292446,0.1772393992096593,0.0747603324396872,0.16113529416808164,0.09459979925858296,0.14871922180201277,0.16032238574450655,0.08034318794276275,0.08346597120535143
squirrel,0,1557,1557,test,1,0,1,0,0,1,0,0.05327943215103259,-0.8974634450224508,0.8596510653600279,0.8977244601922909,0.3120152187030981,1.993694688616578,0.195129787227261,14.0,low-pass-node,0.0,0.09744656831454189,0.0874394970305772,0.18946644748594427,0.19270398003370964,0.195129787227261,0.08607261300601855,0.07731016095625179,0.07443094491345849
squirrel,0,1558,1558,train,0,0,1,0,1,0,1,-0.20265086374094687,0.20620746144545876,0.543426780328486,0.6444651520993375,0.2478741320251409,1.901312963665327,0.252338828089559,59.0,low-pass-node,0.0,0.17079479776524206,0.09279286630681584,0.20004774307253745,0.0853886371670281,0.252338828089559,0.10154979380761138,0.08272373232525959,0.014363600300993743
squirrel,0,1559,1559,train,1,1,1,1,1,1,1,0.7788174655399804,1.2614237046091012,0.4849062088088487,0.375992048833602,0.4834768245905399,2.062737247159838,0.19041231998564986,73.0,low-pass-node,0.022779951861614894,0.19041231998564986,0.067965187069429,0.16170291862608815,0.08426413967738007,0.15439174323201701,0.17034505853596874,0.06767671881312963,0.08046196137124509
squirrel,0,1560,1560,train,4,4,4,4,1,1,1,2.372224668157056,3.010658965728762,0.5198236185197433,0.5255852234683892,0.45440382466382895,2.139540641809306,0.16235295795494228,11.0,low-pass-node,0.07049464952129726,0.15288752592018884,0.07878129388732825,0.16235295795494228,0.09176752807257779,0.15330785124005794,0.1415795948898758,0.07598627360824833,0.07284232400903339
squirrel,0,1561,1561,val,2,2,0,2,1,0,1,-0.029981627363288244,0.8544573453999487,0.5258879164740687,0.31542090638619,0.3739566265347977,1.8938203938671436,0.24555053290580747,170.0,low-pass-node,0.0,0.2270580235047181,0.06511407864763827,0.13096488524746813,0.059137492449295566,0.24555053290580747,0.17159098827873617,0.06062815397937324,0.039955844219743374
squirrel,0,1562,1562,val,1,1,1,1,1,1,1,0.7051152137314478,0.6447616808428653,0.487253988440021,0.7632700080092968,0.32660193878057286,2.0120583649592962,0.2122885393712763,16.0,low-pass-node,0.013086777751959603,0.14160730717955514,0.1004366019365704,0.2122885393712763,0.08358723846308115,0.2060210479318794,0.11433323431539971,0.09491513722095078,0.0337241148143998
squirrel,0,1563,1563,val,2,2,2,2,1,1,1,0.030578877412100525,0.05014341239321429,0.632349771275082,0.7409050944912186,0.352950735481796,2.1360792685692576,0.18807655550623004,10.0,low-pass-node,0.08271295869135331,0.12095411305374691,0.08588901936463923,0.18807655550623004,0.10928251115232548,0.17378777957080382,0.0937997797198314,0.07322323385386675,0.07227404803966372
squirrel,0,1564,1564,train,3,3,3,3,1,1,1,0.15326148282086238,1.6413882496890946,0.5115127484731737,0.31594296268073313,0.3865507341209541,1.8987535799377913,0.23830663002254096,158.0,low-pass-node,0.0,0.22425882249973225,0.06554728393017707,0.13093805776439132,0.062163348640550224,0.23830663002254096,0.1789887492679711,0.061855948588238605,0.03794115852411628
squirrel,0,1565,1565,val,3,4,4,4,0,0,0,-0.4884453794300079,-1.066547535432118,0.5007838513889775,0.49028676684242906,0.45394933094680445,2.018923024280326,0.17820021542156753,39.0,low-pass-node,0.0,0.17130580628478925,0.08114529740760634,0.17820021542156753,0.09314735035040995,0.16398320703264307,0.15622730017024042,0.07943985039057753,0.07655097211279424
squirrel,0,1566,1566,train,2,2,2,2,1,1,1,0.36903447384422383,1.51750653153462,0.5388575947696254,0.3136332265869284,0.357837487304053,1.8991462100187861,0.24433339328688472,201.0,low-pass-node,0.0,0.22205626955196447,0.06545980952029577,0.13657938275490622,0.06803630258205146,0.24433339328688472,0.168656537966921,0.057080708971003404,0.037797594579389956
squirrel,0,1567,1567,test,0,2,3,2,0,0,0,-0.18072396117609957,-0.8897705451972213,0.45720237490437443,0.803740776946497,0.35550686216592414,2.0020834092156954,0.23227730065936675,3.0,low-pass-node,0.0,0.12867171201136657,0.10806811306186839,0.23227730065936675,0.12519530231313195,0.14351898933288926,0.12301033895305202,0.09421901412456499,0.04503922823623244
squirrel,0,1568,1568,train,1,1,1,1,1,1,1,0.5216890311188345,1.3902899667324375,0.605794680598708,0.41962982644732405,0.4443237930810826,2.1047632434601926,0.17565692944118733,36.0,low-pass-node,0.0447079554646047,0.16059893440178288,0.06716162435189894,0.15838973472593265,0.0996040535613258,0.17565692944118733,0.14688491732792244,0.06186777098521164,0.08512807884044983
squirrel,0,1569,1569,val,0,1,0,1,0,1,0,0.01742607531621898,-1.4324888763982349,0.496517220933895,0.7884894573836768,0.290157485379476,1.9519135130032872,0.2920892792517259,5.0,low-pass-node,0.0,0.11443565082655317,0.09735815017940117,0.2920892792517259,0.11722562944445777,0.15399046206600336,0.09586969312839497,0.06846539636131192,0.06056573711054173
squirrel,0,1570,1570,train,4,4,4,4,1,1,1,2.228331743306475,2.554078604397124,0.5221200457575252,0.7540131611524249,0.3923026916090364,2.150293685622345,0.18252781329142076,4.0,low-pass-node,0.07628746639036979,0.1305648262338122,0.10163483051374739,0.18252781329142076,0.10259799062194176,0.1461168627942726,0.11135546408845128,0.0807762523398089,0.06813849279095796
squirrel,0,1571,1571,train,4,4,4,4,1,1,1,0.4303414743147378,2.3911367635514313,0.5562872542711756,0.3380729969022623,0.40393322631682216,2.0481002929953225,0.2193461935732365,190.0,low-pass-node,0.06708093570464298,0.20164541195534444,0.06198216946105953,0.1250798111273637,0.05645028492470949,0.2193461935732365,0.15287329139539368,0.05787103103896666,0.05767087009594048
squirrel,0,1572,1572,val,1,0,0,0,0,0,0,-0.51673852800571,-1.8311053225133322,0.5976359536846558,0.3663881258274442,0.45163476199933894,2.0015422434522976,0.18208893566715148,53.0,low-pass-node,0.0,0.17904480873624734,0.06720389577009862,0.16204590966175658,0.09849496506223927,0.18208893566715148,0.16044797739034414,0.057182229871126956,0.09349127686116798
squirrel,0,1573,1573,train,3,3,3,3,1,1,1,1.6941653460063346,2.0414739286448835,0.5855860121383281,0.6396016874892408,0.3259953233879501,2.0646742824446287,0.20467740715596924,11.0,low-pass-node,0.0327754116325318,0.13485647327075617,0.08791226416329725,0.19763486600361382,0.10435186908882854,0.20467740715596924,0.11665335028774455,0.07295384340548061,0.048184513808989735
squirrel,0,1574,1574,train,2,2,2,2,1,1,1,1.8717036226252515,2.8152973273754855,0.8531093321902952,0.9940349083845296,0.2973247868408564,2.064960644869629,0.21856586045210402,21.0,low-pass-node,0.040413385919637876,0.08244174442429933,0.09148726390578817,0.1993280323152421,0.14784277294130313,0.21856586045210402,0.07728320003127585,0.0672849066238276,0.07535283221225965
squirrel,0,1575,1575,test,3,3,3,3,1,1,1,0.06529363340317507,0.7613880202159589,0.3590729031097613,0.46547321658237084,0.373977335812264,1.9920424651138033,0.2091200287364983,8.0,low-pass-node,0.006532645634694572,0.20643535757424172,0.08470928412039089,0.2091200287364983,0.08206441519166299,0.14073040588959757,0.1496741732952582,0.08105016466953979,0.039683524305150424
squirrel,0,1576,1576,val,4,4,4,4,1,1,1,1.6600168694912638,3.252568582727861,0.3342928665708453,0.514713505490207,0.4499077722197466,2.0707260713350433,0.19085969499229327,15.0,low-pass-node,0.042264640967128744,0.18467244856058349,0.09137389588162052,0.19085969499229327,0.06128445912947953,0.132358659743188,0.1631987944969163,0.08768013109225574,0.04630727466688309
squirrel,0,1577,1577,test,0,0,0,0,1,1,1,1.8356615007976687,2.5917448928573066,0.5697514704472851,0.5563945222634485,0.3841000691646372,2.099544165515341,0.18781270978202014,12.0,low-pass-node,0.04720456186322006,0.13960644335500774,0.07785536538994291,0.18781270978202014,0.09771230822228584,0.1853994094399536,0.12970795087739279,0.07198968832822,0.06271156172703124
squirrel,0,1578,1578,train,2,2,2,2,1,1,1,1.735666881511332,2.0899167861971124,0.7765785378244286,0.9075891278482141,0.3256138090711234,2.1164739252957636,0.1994785145412002,21.0,low-pass-node,0.12136329080927866,0.08108149753813512,0.0819734746066046,0.17885131720771485,0.1214301895562846,0.1994785145412002,0.08442345720321058,0.06823702292255908,0.06316123460124246
squirrel,0,1579,1579,test,4,3,3,3,0,0,0,-0.27237596246240914,-2.129941844153212,0.4956028087199792,0.43136718112866373,0.4863380567640729,2.1078190169736906,0.17420806718056378,33.0,low-pass-node,0.04573993429802263,0.17420806718056378,0.06801941344000755,0.1709151357784851,0.08309747810024376,0.1457807839406666,0.15214330325010142,0.0727578572805762,0.08733802589226526
squirrel,0,1580,1580,val,0,3,0,3,0,1,0,0.1582918211949349,-0.828503386238751,0.5419064092829387,1.1684332930405115,0.34064226903679806,2.0848507389092727,0.21733967422589312,3.0,two-hop-node,0.02522673338742069,0.10853424729903056,0.12484539485737634,0.21733967422589312,0.12148608014829236,0.15488883888094557,0.08277778335029298,0.0986899511136485,0.06621129569056124
squirrel,0,1581,1581,train,3,3,2,3,1,0,1,-0.320777032400819,0.8708681317630841,0.5567968654220319,0.6829402092582483,0.26055082229315446,1.9266226825752846,0.23299439619231122,15.0,low-pass-node,0.0,0.13074927640295222,0.0950145533456451,0.23299439619231122,0.10802273197968724,0.2265230335119703,0.11248584408773034,0.07110049074189984,0.02310967246682705
squirrel,0,1582,1582,train,0,0,0,0,1,1,1,1.736852339194543,2.3295754371479367,0.5350558385982376,0.8766006580150736,0.14067404446051146,1.84154622066159,0.29282268592941785,3.0,low-pass-node,0.0,0.1315703344169429,0.11212633775588708,0.29282268592941785,0.1554681450879597,0.18468712859969738,0.059530213139596194,0.055392527980092574,0.008402625010267494
squirrel,0,1583,1583,train,0,0,1,0,1,0,1,-0.026734740803646656,0.20126177651723054,0.529922112707754,0.2997536310663353,0.37005106552799905,1.8955311044165357,0.2321443475731362,149.0,low-pass-node,0.0,0.2208139712001212,0.06332250623050674,0.125503822860633,0.08811515252811833,0.2321443475731362,0.18551243507884058,0.05847530945004676,0.026112454335406883
squirrel,0,1584,1584,val,0,0,0,0,1,1,1,1.5081899657280626,2.359683213856086,0.33775993995780007,1.2540259486098673,0.07761962481926779,1.4043258722578242,0.512581912541201,2.0,two-hop-node,0.0,0.05343092614077642,0.10947665415265445,0.512581912541201,0.025397243449953078,0.22708448277990687,0.05079873381678172,0.021230044050160324,0.0
squirrel,0,1585,1585,train,0,0,0,0,1,1,1,0.2885851312014003,1.3636265183291227,0.34781594749359007,1.3838830568271825,0.39600469180373093,2.1060522506033394,0.21904047843636104,1.0,two-hop-node,0.06859332238106876,0.10627926531953788,0.1432084399729447,0.21904047843636104,0.08113708831619854,0.1175292451648918,0.09172054090652347,0.13080013711975078,0.041691481134980744
squirrel,0,1586,1586,val,1,1,1,1,1,1,1,0.5468259455537845,1.4785086649850754,0.5773677414834655,2.67263777258353,0.14959065712970648,1.7210745906053408,0.34711190868799696,4.0,two-hop-node,0.0,0.04023279985944429,0.12968369561073106,0.34711190868799696,0.10002575307972007,0.25282069050095846,0.03787336836636738,0.07906579986400943,0.013185981863630833
squirrel,0,1587,1587,train,0,0,0,0,1,1,1,1.5046919595618773,2.283413521890102,0.5438511429054328,0.8648333340867759,0.2683243424993618,1.938955464788223,0.2292778481800495,12.0,low-pass-node,0.0,0.13458022271110545,0.10341400033346679,0.222405793149025,0.09876399178945156,0.2292778481800495,0.09349648518820049,0.09383433938749049,0.024227318078517135
squirrel,0,1588,1588,val,4,4,0,4,1,0,1,-0.02632269646733687,1.6066980210527952,0.5248164455014143,0.30770803295901455,0.37126085196638525,1.8811198015314037,0.250990709444191,264.0,low-pass-node,0.0,0.2164836284360322,0.06430157977568898,0.13547725603449723,0.062002677072450316,0.250990709444191,0.18141817511015385,0.05813600150465986,0.03118997184124792
squirrel,0,1589,1589,train,1,1,1,1,1,1,1,0.6460503241886839,1.2181501670129782,0.5996427339258371,0.6827182355424414,0.3034973789848418,1.9685999802812342,0.2174505258848873,12.0,low-pass-node,0.0,0.13241223126192958,0.09208681981957904,0.1992019216561404,0.12601536714891118,0.2174505258848873,0.12071253841780133,0.0807260763089364,0.03139451827921601
squirrel,0,1590,1590,train,2,2,2,2,1,1,1,0.9599102175592977,1.6952093410790319,0.6394229774514606,0.6846703603745367,0.31774829219189943,1.9670839186241615,0.2366307976508617,4.0,low-pass-node,0.0,0.13284674628619114,0.08857367938792107,0.17913450294258143,0.12168454023943397,0.2366307976508617,0.122892428139115,0.08652335332842442,0.03171394971058575
squirrel,0,1591,1591,train,3,3,3,3,1,1,1,0.7613108400610065,1.7363372098533802,0.5508327462242308,0.7099251053071682,0.33240627562729186,2.070024379494688,0.2111242034772082,17.0,low-pass-node,0.037100708730227534,0.12392538829809392,0.08752243609766253,0.2111242034772082,0.11112062021256273,0.18898429196095914,0.11571526388466744,0.08260447913977276,0.04190260709847245
squirrel,0,1592,1592,train,2,2,2,2,1,1,1,1.2302485337836244,1.9303021809966512,0.6536743583358381,0.4015988735653081,0.46636908056735954,2.0246344505919183,0.16820765234850588,20.0,low-pass-node,0.0,0.16820765234850588,0.07051702234105517,0.1534063092010044,0.1307814911968257,0.1590440746725275,0.15378723284622603,0.05879576084734144,0.10546045540532094
squirrel,0,1593,1593,test,2,2,2,2,1,1,1,1.0190505073259566,2.110106511460521,0.6156760993845583,0.5959399626961647,0.3423579853586071,2.0680590987619167,0.20216408265569943,14.0,low-pass-node,0.02327721967629615,0.15143142121741743,0.08718584144657258,0.17897531772131073,0.10786055222731716,0.20216408265569943,0.11521614728731625,0.07172010058175736,0.062169316062769805
squirrel,0,1594,1594,val,1,1,1,1,1,1,1,0.10128491471647894,0.6060916237603089,0.5076817674076688,0.5640671607759786,0.3575553932273615,1.98424875634377,0.1816760149334586,13.0,low-pass-node,0.0,0.1670544370018774,0.09068958164393816,0.16895844040828537,0.1282397178545406,0.1816760149334586,0.1489879391993382,0.08757954418533927,0.02681432385821021
squirrel,0,1595,1595,test,1,2,2,0,0,0,0,-0.7457550247138522,-1.9688648462198206,0.774935935091744,0.9110861496525865,0.2888289776506875,2.113528428289402,0.18305415489130233,15.0,low-pass-node,0.08778048698925918,0.0978198177454781,0.08581778754136887,0.18305415489130233,0.1689997287047349,0.17209792911296792,0.07532302072067211,0.07193025449758675,0.057176818773747015
squirrel,0,1596,1596,test,4,3,1,3,0,0,0,-0.5562177394192704,-5.078419348534871,0.5074963618293677,0.6981863007701553,0.3104780993618779,1.9619346783845248,0.22402513480744787,4.0,low-pass-node,0.0,0.13467466779418658,0.10667571078153495,0.22402513480744787,0.08656630014914658,0.21113846926720425,0.12402862177226201,0.07394738195863229,0.038943712133535535
squirrel,0,1597,1597,train,0,0,0,0,1,1,1,1.0118002543327018,1.6877978044148585,0.586642651628928,0.13054551308257006,0.1623956263999977,1.5794719838190008,0.4580110944475167,2.0,low-pass-node,0.0,0.07871663066183564,0.01988998669493919,0.4580110944475167,0.14637473367959505,0.15729984165400845,0.07364392333306286,0.0,0.06606378152394468
squirrel,0,1598,1598,test,4,4,4,4,1,1,1,0.48875698401776924,2.0131839103505778,0.534213338174413,0.33224248872800916,0.4075908385850738,1.9359557774800162,0.22393793782738758,184.0,low-pass-node,0.0,0.18906536573878757,0.06465465634173852,0.15458105119208215,0.07819471133633045,0.22393793782738758,0.18415406465904272,0.059344696055618845,0.04606751597268376
squirrel,0,1599,1599,train,3,3,3,3,1,1,1,2.9147626619109466,2.6219671377909712,0.5745243678320521,0.6084175412164369,0.3909106886921718,2.114525297101205,0.18565961246881546,5.0,low-pass-node,0.04243775945806037,0.13809374360132376,0.08475596441420216,0.18565961246881546,0.11540811460437729,0.16452521425382727,0.12458684718785204,0.0750635147596376,0.06946922823245924
squirrel,0,1600,1600,test,1,1,1,1,1,1,1,0.8041247249527239,1.4694349781609213,0.5359426623681955,0.7931093808104145,0.31881947280208917,2.0524345014799716,0.24832146312132541,11.0,low-pass-node,0.032875133329210215,0.11502369175131265,0.10005324123362046,0.24832146312132541,0.08563842214242731,0.18428937655812372,0.0976463383793237,0.06861735468101383,0.06753497776025046
